id,company,public_repos,followers,following,public_gists,hireable,location_category,language
8973,1,88.0,88.0,3.0,36.0,1,1,9
8976,1,84.0,19.0,47.0,0.0,1,1,0
8977,1,14.0,5.0,4.0,0.0,0,1,3
8979,1,84.0,1001.0,218.0,55.0,0,1,3
8980,1,83.0,33.0,7.0,17.0,0,1,9
8982,1,13.0,26.0,44.0,0.0,1,0,3
8983,1,5.0,2.0,7.0,0.0,0,0,12
8984,1,11.0,37.0,17.0,2.0,0,1,1
8985,1,97.0,60.0,79.0,4.0,1,0,0
8987,1,23.0,8.0,23.0,0.0,0,0,12
8988,0,55.0,27.0,1.0,5.0,1,1,0
8989,1,75.0,48.0,80.0,2.0,0,0,0
8990,1,103.0,70.0,55.0,12.0,0,1,8
8991,1,124.0,59.0,7.0,1.0,0,1,0
8992,1,19.0,35.0,5.0,1.0,0,1,1
8993,1,211.0,434.0,108.0,1.0,1,0,12
8995,1,84.0,9.0,11.0,23.0,1,1,0
8996,0,37.0,14.0,14.0,2.0,0,1,0
8997,0,48.0,32.0,65.0,1.0,1,0,0
8998,0,82.0,6.0,3.0,6.0,1,1,3
8999,1,113.0,143.0,457.0,3.0,1,0,12
9000,1,47.0,31.0,70.0,75.0,1,1,0
9002,1,92.0,10.0,20.0,3.0,1,1,0
9003,1,21.0,1.0,8.0,0.0,0,1,3
9004,1,37.0,21.0,40.0,20.0,0,1,12
9005,1,121.0,36.0,80.0,43.0,1,1,0
9006,1,335.0,459.0,225.0,9.0,1,1,0
9007,0,83.0,63.0,179.0,5.0,0,1,0
9008,0,798.0,4404.0,53.0,572.0,0,1,0
9009,1,40.0,22.0,20.0,64.0,1,1,4
9010,1,51.0,25.0,12.0,13.0,0,1,0
9011,1,29.0,23.0,14.0,12.0,0,1,8
9012,1,22.0,3.0,15.0,1.0,1,1,8
9013,1,9.0,34.0,6.0,4.0,0,1,14
9014,1,105.0,80.0,43.0,0.0,0,0,5
9015,1,677.0,61.0,770.0,0.0,0,0,3
9016,1,42.0,118.0,145.0,2.0,0,0,0
9017,1,77.0,31.0,39.0,3.0,0,0,16
9019,0,204.0,49.0,379.0,118.0,1,1,3
9020,1,28.0,17.0,11.0,0.0,1,1,0
9021,0,171.0,61.0,6.0,114.0,0,0,9
9022,1,97.0,532.0,80.0,69.0,1,1,23
9023,1,87.0,72.0,37.0,11.0,1,1,3
9024,0,271.0,97.0,56.0,25.0,0,1,4
9025,1,366.0,51.0,309.0,2.0,1,0,10
9026,0,56.0,31.0,9.0,42.0,0,1,0
9027,1,29.0,13.0,39.0,0.0,0,0,0
9029,1,102.0,7.0,6.0,1.0,1,1,0
9030,1,25.0,11.0,48.0,3.0,1,0,0
9031,0,89.0,21.0,5.0,66.0,0,1,12
9033,1,30.0,4.0,19.0,9.0,0,0,0
9034,1,21.0,66.0,2.0,0.0,0,1,0
9035,1,35.0,51.0,81.0,7.0,1,0,0
9036,1,237.0,44.0,92.0,30.0,1,1,0
9037,1,46.0,94.0,158.0,7.0,1,0,3
9038,1,9.0,379.0,0.0,4.0,0,1,3
9039,1,960.0,148.0,454.0,8.0,1,1,3
9040,1,14.0,9.0,66.0,0.0,1,1,3
9041,1,43.0,19.0,91.0,1.0,0,0,9
9044,1,27.0,102.0,53.0,8.0,1,1,3
9045,1,11.0,16.0,44.0,13.0,0,0,11
9046,1,178.0,679.0,119.0,127.0,0,1,0
9047,1,9.0,20.0,17.0,10.0,1,1,3
9048,1,130.0,30.0,110.0,17.0,1,1,0
9049,0,114.0,999.0,30.0,30.0,1,0,0
9050,1,17.0,10.0,17.0,0.0,1,1,0
9051,1,69.0,43916.0,2.0,407.0,1,1,0
9052,1,81.0,115.0,38.0,0.0,1,0,0
9053,1,18.0,24.0,29.0,1.0,0,1,14
9054,1,5.0,4.0,21.0,0.0,0,1,0
9055,0,21.0,13.0,14.0,0.0,0,1,0
9056,1,10.0,7.0,14.0,0.0,0,0,12
9058,1,161.0,12.0,4.0,1.0,1,1,3
9059,1,24.0,11.0,29.0,2.0,1,0,0
9060,1,93.0,59.0,48.0,8.0,1,0,0
9062,1,171.0,22.0,44.0,0.0,0,0,12
9067,1,50.0,44.0,19.0,2.0,1,1,9
9070,1,37.0,15.0,15.0,0.0,0,0,3
9071,1,23.0,28.0,112.0,5.0,1,1,0
9072,1,18.0,13.0,19.0,2.0,1,1,0
9073,1,160.0,59.0,119.0,5.0,1,1,3
9074,1,102.0,66.0,140.0,0.0,0,0,3
9075,1,459.0,333.0,1462.0,123.0,0,1,0
9077,1,40.0,27.0,12.0,0.0,1,0,3
9078,0,52.0,3.0,13.0,20.0,0,0,0
9079,1,64.0,65.0,148.0,39.0,0,1,0
9081,1,44.0,83.0,62.0,0.0,0,1,1
9084,1,64.0,67.0,251.0,2.0,0,0,0
9085,1,35.0,27.0,13.0,0.0,1,1,3
9086,1,73.0,20.0,74.0,0.0,1,0,0
9087,1,213.0,58.0,420.0,9.0,1,0,14
9089,1,236.0,19.0,146.0,4.0,1,0,17
9090,1,101.0,58.0,9.0,38.0,0,1,4
9091,0,122.0,188.0,124.0,6.0,1,0,3
9093,1,137.0,66.0,103.0,17.0,0,1,3
9095,1,135.0,167.0,159.0,21.0,1,0,3
9096,0,65.0,17.0,31.0,1.0,1,0,23
9098,1,36.0,440.0,47.0,0.0,1,1,12
9099,1,129.0,34.0,13.0,0.0,1,0,0
9100,1,11.0,8.0,99.0,0.0,0,1,3
9101,1,126.0,24.0,74.0,7.0,1,0,1
9102,0,22.0,483.0,95.0,11.0,0,0,7
9103,0,48.0,59.0,25.0,20.0,0,0,4
9104,1,17.0,18.0,41.0,0.0,1,1,0
9105,1,23.0,5.0,23.0,0.0,0,0,0
9106,1,8.0,9.0,19.0,0.0,0,1,1
9107,1,124.0,9.0,4.0,2.0,1,1,0
9108,1,24.0,45.0,1.0,0.0,0,1,0
9109,0,10.0,42.0,17.0,8.0,0,1,0
9111,1,33.0,11.0,12.0,0.0,0,0,3
9112,1,24.0,23.0,20.0,1.0,0,0,9
9114,1,17.0,9.0,9.0,4.0,0,0,8
9115,1,37.0,30.0,75.0,0.0,1,0,3
9116,0,45.0,87.0,27.0,1.0,1,0,11
9118,1,68.0,109.0,24.0,16.0,1,1,10
9119,1,66.0,9.0,26.0,0.0,0,0,8
9120,1,89.0,74.0,80.0,10.0,1,1,3
9121,1,40.0,62.0,102.0,19.0,1,0,8
9122,1,102.0,57.0,22.0,2.0,0,1,3
9123,1,40.0,42.0,48.0,9.0,0,1,4
9124,1,57.0,93.0,11.0,38.0,0,1,3
9125,1,216.0,188.0,61.0,38.0,1,1,7
9126,1,9.0,7.0,13.0,0.0,0,0,12
9127,1,215.0,619.0,147.0,63.0,0,1,0
9129,1,124.0,67.0,287.0,4.0,1,0,12
9130,1,72.0,90.0,220.0,65.0,1,0,0
9131,1,50.0,55.0,62.0,0.0,0,1,3
9133,1,10.0,16.0,27.0,2.0,1,1,0
9135,1,24.0,0.0,0.0,1.0,0,1,3
9136,1,10.0,107.0,1.0,4.0,1,1,11
9137,1,68.0,90.0,27.0,10.0,1,1,12
9140,1,12.0,12.0,15.0,0.0,0,0,16
9141,1,24.0,15.0,34.0,0.0,1,1,3
9143,1,64.0,229.0,444.0,10.0,0,1,0
9144,0,189.0,286.0,151.0,122.0,0,1,0
9146,1,3.0,7.0,3.0,0.0,1,1,6
9147,0,158.0,0.0,0.0,7.0,1,1,3
9148,1,42.0,91.0,117.0,0.0,0,1,3
9149,1,47.0,5.0,13.0,9.0,1,0,3
9150,1,19.0,34.0,29.0,0.0,1,0,7
9151,1,88.0,240.0,16.0,1.0,0,1,0
9152,1,23.0,43.0,90.0,0.0,1,0,16
9153,1,24.0,14.0,7.0,3.0,1,0,9
9154,0,15.0,10.0,26.0,23.0,0,1,0
9155,1,44.0,54.0,52.0,10.0,0,1,0
9156,1,10.0,147.0,22.0,0.0,1,0,-1
9157,1,31.0,16.0,50.0,25.0,1,1,0
9158,1,61.0,15.0,20.0,26.0,1,1,0
9159,0,107.0,570.0,95.0,17.0,1,1,12
9160,1,168.0,11.0,24.0,0.0,1,1,0
9162,1,49.0,28.0,38.0,33.0,1,1,0
9163,1,48.0,67.0,84.0,11.0,0,1,3
9164,1,27.0,20.0,11.0,1.0,0,1,0
9165,1,41.0,29.0,61.0,0.0,1,0,0
9166,1,480.0,343.0,823.0,31.0,0,1,3
9167,1,79.0,3.0,10.0,2.0,0,1,0
9168,0,108.0,334.0,207.0,7.0,1,0,4
9169,1,44.0,813.0,393.0,28.0,1,0,3
9170,1,12.0,6.0,39.0,1.0,0,0,0
9171,1,30.0,53.0,165.0,12.0,0,0,0
9172,1,49.0,31.0,38.0,0.0,0,1,40
9173,1,55.0,43.0,129.0,17.0,1,1,0
9174,1,126.0,10.0,83.0,0.0,1,0,0
9176,1,75.0,80.0,1.0,27.0,0,1,23
9177,1,249.0,110.0,27.0,7.0,0,0,16
9179,0,8.0,149.0,49.0,0.0,0,0,12
9180,1,95.0,98.0,44.0,4.0,1,1,0
9181,1,40.0,67.0,106.0,0.0,0,0,12
9182,1,29.0,16.0,30.0,11.0,1,0,4
9184,1,88.0,104.0,69.0,1.0,0,0,3
9185,1,24.0,26.0,23.0,1.0,1,1,14
9186,1,10.0,19.0,27.0,0.0,1,0,0
9187,0,291.0,414.0,299.0,70.0,1,1,3
9188,1,15.0,128.0,47.0,5.0,1,1,16
9190,1,31.0,20.0,56.0,0.0,1,0,0
9191,1,7.0,30.0,49.0,5.0,0,1,3
9192,1,83.0,28.0,45.0,2.0,1,0,0
9193,1,56.0,101.0,36.0,6.0,1,1,4
9195,1,44.0,150.0,96.0,7.0,1,1,8
9196,1,88.0,8.0,20.0,0.0,1,1,12
9197,1,53.0,43.0,23.0,6.0,0,0,0
9198,1,133.0,62.0,5.0,9.0,0,0,12
9199,0,87.0,196.0,27.0,24.0,1,1,0
9200,1,68.0,3.0,0.0,0.0,0,0,12
9201,1,69.0,166.0,714.0,29.0,1,1,3
9202,0,30.0,61.0,11.0,18.0,1,1,8
9203,1,229.0,178.0,158.0,9.0,1,1,0
9204,0,116.0,30.0,14.0,254.0,0,1,0
9205,1,64.0,111.0,11.0,3.0,0,1,0
9206,1,60.0,9.0,15.0,1.0,1,1,0
9207,1,27.0,28.0,9.0,14.0,0,1,3
9208,1,23.0,3.0,8.0,1.0,0,1,0
9209,1,27.0,23.0,48.0,23.0,1,1,0
9210,1,47.0,313.0,81.0,1.0,0,0,0
9211,1,12.0,4.0,15.0,2.0,0,1,0
9212,1,426.0,194.0,70.0,39.0,1,1,0
9213,1,198.0,116.0,40.0,55.0,0,1,4
9214,0,13.0,43.0,9.0,0.0,0,0,0
9216,1,128.0,44.0,48.0,15.0,0,1,0
9217,1,1681.0,13.0,16.0,1.0,0,0,0
9218,1,10.0,4.0,4.0,4.0,0,1,15
9219,0,1.0,31.0,6.0,0.0,1,0,8
9221,1,24.0,122.0,94.0,16.0,1,1,12
9222,1,40.0,37.0,123.0,14.0,1,0,4
9223,1,139.0,53.0,17.0,2.0,0,1,4
9224,1,37.0,11.0,5.0,14.0,0,1,3
9225,1,15.0,57.0,32.0,54.0,1,0,17
9226,0,36.0,46.0,42.0,33.0,0,1,8
9227,1,117.0,16.0,26.0,32.0,0,1,4
9228,1,13.0,31.0,19.0,1.0,1,1,17
9229,1,44.0,46.0,31.0,6.0,1,1,3
9230,1,4.0,8.0,19.0,0.0,0,1,15
9231,1,25.0,28.0,27.0,1.0,1,1,5
9232,1,182.0,121.0,73.0,0.0,1,0,0
9233,1,8.0,2.0,10.0,0.0,1,1,3
9234,0,49.0,14.0,9.0,6.0,1,1,0
9235,1,161.0,124.0,52.0,30.0,1,1,5
9237,1,42.0,370.0,12.0,2.0,0,1,0
9239,0,30.0,100.0,652.0,0.0,1,0,0
9241,0,83.0,125.0,43.0,2.0,1,0,3
9242,1,51.0,32.0,52.0,3.0,1,1,3
9245,1,18.0,775.0,161.0,5.0,1,1,0
9246,1,13.0,58.0,430.0,0.0,1,0,3
9247,1,10.0,9.0,6.0,1.0,0,0,3
9248,1,42.0,116.0,93.0,13.0,1,1,0
9249,1,10.0,6.0,7.0,6.0,0,0,0
9250,1,37.0,6.0,9.0,0.0,1,1,0
9252,0,51.0,21.0,17.0,20.0,1,1,0
9253,1,7.0,16.0,22.0,3.0,1,1,19
9254,1,11.0,25.0,10.0,8.0,0,1,9
9255,1,42.0,40.0,10.0,83.0,0,1,3
9257,1,89.0,20.0,91.0,3.0,1,1,7
9258,1,23.0,6.0,8.0,7.0,0,0,0
9260,1,48.0,13.0,35.0,2.0,1,0,0
9261,1,77.0,24.0,24.0,18.0,1,1,3
9262,1,27.0,27.0,37.0,1.0,1,1,14
9263,1,59.0,33.0,67.0,22.0,1,0,8
9264,0,12.0,10.0,7.0,3.0,1,1,4
9265,1,1.0,16.0,44.0,0.0,0,1,0
9266,1,56.0,117.0,1096.0,29.0,0,0,3
9267,1,3.0,6.0,10.0,0.0,0,0,8
9268,1,82.0,54.0,28.0,5.0,0,1,0
9269,1,290.0,73.0,20.0,61.0,0,1,4
9270,1,17.0,58.0,21.0,1.0,0,1,3
9271,1,120.0,351.0,85.0,14.0,1,0,33
9272,1,26.0,60.0,10.0,28.0,0,1,6
9273,1,8.0,23.0,14.0,1.0,0,1,8
9275,0,222.0,176.0,74.0,1.0,1,0,12
9276,1,16.0,17.0,2.0,0.0,0,1,3
9277,1,182.0,203.0,48.0,39.0,0,1,0
9278,1,68.0,95.0,206.0,14.0,1,1,0
9279,0,45.0,26.0,116.0,0.0,0,0,0
9280,1,5.0,2.0,10.0,1.0,1,0,9
9281,1,14.0,7.0,5.0,9.0,1,1,0
9282,1,3.0,8.0,21.0,0.0,0,1,-1
9284,0,9.0,74.0,94.0,3.0,0,1,8
9285,0,10.0,17.0,28.0,4.0,0,0,6
9286,0,47.0,40.0,107.0,2.0,0,1,4
9287,0,60.0,31.0,7.0,0.0,1,1,12
9288,1,58.0,60.0,88.0,12.0,1,1,0
9289,0,110.0,9.0,11.0,8.0,1,1,0
9290,1,143.0,12.0,24.0,1.0,1,0,0
9291,1,60.0,31.0,6.0,6.0,1,1,10
9292,1,83.0,274.0,30.0,129.0,1,0,3
9293,1,54.0,313.0,335.0,8.0,1,1,12
9294,1,28.0,10.0,13.0,0.0,1,1,0
9295,1,952.0,132.0,1141.0,14.0,0,0,14
9296,1,40.0,28.0,55.0,4.0,1,1,0
9297,1,341.0,295.0,207.0,1.0,0,0,17
9299,1,27.0,21.0,25.0,7.0,0,1,0
9300,1,74.0,233.0,10.0,61.0,0,0,1
9301,1,88.0,361.0,95.0,5.0,0,0,0
9305,1,81.0,54.0,102.0,21.0,1,1,0
9306,1,12.0,6.0,26.0,0.0,0,1,16
9307,1,29.0,82.0,70.0,71.0,1,0,0
9308,1,2.0,18.0,29.0,1.0,1,1,0
9309,1,254.0,810.0,47.0,9.0,0,0,0
9310,1,1.0,2.0,2.0,0.0,0,0,6
9311,1,3.0,56.0,24.0,13.0,0,1,3
9312,1,82.0,10.0,27.0,1.0,0,0,0
9313,1,40.0,98.0,30.0,2.0,0,0,0
9315,1,17.0,42.0,349.0,3.0,1,1,8
9316,1,122.0,52.0,17.0,0.0,0,0,9
9317,1,7.0,8.0,4.0,2.0,0,1,23
9318,1,41.0,26.0,220.0,26.0,1,1,0
9320,1,43.0,69.0,89.0,56.0,1,0,4
9321,0,99.0,10.0,41.0,15.0,1,0,12
9323,1,8.0,4.0,6.0,2.0,1,1,12
9324,1,41.0,187.0,144.0,3.0,0,0,12
9325,1,35.0,575.0,48.0,3.0,0,1,51
9326,1,38.0,34.0,14.0,5.0,1,1,0
9327,0,44.0,32.0,17.0,4.0,0,1,3
9329,1,36.0,11.0,17.0,7.0,0,1,0
9330,1,46.0,214.0,67.0,0.0,0,0,0
9331,1,5.0,186.0,49.0,3.0,0,1,14
9332,1,37.0,26.0,5.0,3.0,0,0,0
9333,1,42.0,57.0,10.0,0.0,1,1,0
9334,1,22.0,26.0,70.0,0.0,0,1,0
9336,1,76.0,111.0,13.0,1.0,0,1,0
9337,0,27.0,49.0,15.0,0.0,1,1,3
9338,0,71.0,218.0,29.0,0.0,0,0,3
9339,1,62.0,57.0,163.0,0.0,0,0,12
9340,1,52.0,251.0,182.0,6.0,1,0,9
9341,1,44.0,64.0,8.0,6.0,1,1,3
9343,1,44.0,15.0,2.0,15.0,0,1,8
9344,0,14.0,29.0,52.0,11.0,0,0,9
9345,1,7.0,37.0,40.0,0.0,1,1,9
9346,1,281.0,723.0,246.0,337.0,1,1,9
9347,1,81.0,8.0,9.0,1.0,1,0,3
9348,1,25.0,23.0,6.0,5.0,0,1,4
9349,1,219.0,82.0,42.0,138.0,0,0,0
9350,1,57.0,60.0,449.0,22.0,1,1,3
9351,1,128.0,370.0,56.0,10.0,1,1,3
9353,1,24.0,44.0,67.0,2.0,0,1,0
9354,1,38.0,58.0,8.0,10.0,0,1,0
9355,1,184.0,361.0,1043.0,140.0,0,1,12
9356,0,202.0,1392.0,114.0,23.0,0,0,10
9358,1,75.0,120.0,30.0,2.0,1,1,14
9359,1,19.0,208.0,172.0,2.0,1,0,12
9360,1,21.0,54.0,56.0,9.0,1,1,8
9361,1,50.0,108.0,75.0,0.0,1,1,1
9362,1,59.0,106.0,1.0,0.0,0,1,19
9363,0,18.0,3.0,8.0,0.0,0,1,0
9364,1,160.0,439.0,157.0,99.0,1,1,0
9365,1,3.0,4.0,7.0,0.0,0,0,0
9366,1,9.0,32.0,9.0,0.0,0,0,3
9367,1,31.0,30.0,27.0,9.0,0,1,8
9368,1,109.0,45.0,42.0,25.0,1,1,0
9369,0,47.0,18.0,35.0,2.0,1,0,14
9370,1,11.0,2.0,9.0,1.0,0,0,12
9372,1,22.0,175.0,6.0,0.0,1,0,3
9373,1,185.0,275.0,173.0,14.0,1,1,17
9377,1,60.0,173.0,2.0,5.0,0,0,20
9378,1,36.0,18.0,72.0,8.0,1,0,13
9379,1,15.0,25.0,34.0,0.0,1,1,3
9380,1,70.0,33.0,17.0,1.0,1,0,0
9381,1,69.0,115.0,600.0,7.0,1,1,3
9382,1,96.0,45.0,152.0,101.0,0,1,3
9384,1,66.0,1.0,16.0,1.0,1,0,0
9385,1,24.0,31.0,91.0,4.0,0,1,9
9386,1,24.0,44.0,46.0,58.0,1,1,17
9387,1,12.0,28.0,64.0,0.0,1,0,0
9388,1,2.0,31.0,44.0,1.0,0,1,6
9389,1,39.0,33.0,13.0,0.0,1,1,3
9392,0,0.0,10.0,29.0,4.0,0,1,-1
9393,1,85.0,143.0,25.0,45.0,0,1,8
9394,1,3.0,10.0,7.0,0.0,1,1,8
9395,0,33.0,8562.0,33.0,1.0,0,1,10
9397,0,10.0,22.0,20.0,13.0,0,1,8
9398,0,52.0,34.0,41.0,10.0,0,0,0
9399,1,18.0,9.0,6.0,1.0,0,0,0
9400,1,128.0,50.0,33.0,0.0,1,1,4
9401,1,14.0,17.0,21.0,0.0,0,0,3
9402,0,63.0,25.0,86.0,31.0,0,1,0
9403,1,20.0,4.0,6.0,0.0,0,1,8
9404,1,27.0,43.0,47.0,14.0,1,0,0
9405,1,29.0,29.0,56.0,26.0,1,0,0
9406,1,63.0,67.0,19.0,1.0,1,1,0
9407,1,124.0,117.0,42.0,17.0,0,1,9
9408,1,14.0,22.0,24.0,16.0,1,1,3
9410,1,36.0,19.0,21.0,1.0,0,1,6
9411,1,116.0,38.0,182.0,5.0,0,0,0
9413,0,63.0,83.0,147.0,41.0,1,0,7
9414,1,51.0,17.0,29.0,1.0,0,1,0
9416,1,12.0,15.0,13.0,1.0,0,0,12
9417,1,109.0,568.0,985.0,18.0,1,1,8
9418,1,55.0,95.0,9.0,2.0,0,1,0
9419,1,32.0,86.0,37.0,2.0,1,0,3
9420,1,173.0,55.0,72.0,88.0,1,1,0
9421,1,21.0,42.0,59.0,14.0,0,1,0
9423,0,246.0,21.0,17.0,117.0,0,1,9
9424,1,35.0,16.0,43.0,8.0,1,1,0
9425,1,42.0,78.0,25.0,1.0,0,1,12
9426,1,40.0,38.0,29.0,5.0,1,0,0
9428,1,61.0,61.0,11.0,7.0,0,1,0
9430,1,38.0,18.0,29.0,0.0,0,0,16
9431,1,7.0,9.0,38.0,0.0,1,0,3
9432,0,76.0,27.0,25.0,18.0,0,1,3
9433,1,43.0,8.0,40.0,1.0,1,0,0
9434,1,39.0,53.0,319.0,1.0,1,0,0
9435,1,335.0,64.0,37.0,45.0,1,1,4
9436,1,63.0,103.0,33.0,0.0,1,1,3
9437,1,153.0,73.0,100.0,24.0,1,0,8
9439,1,47.0,85.0,79.0,24.0,0,1,0
9440,1,48.0,29.0,108.0,4.0,1,1,0
9441,0,4.0,10.0,4.0,3.0,0,1,0
9443,1,14.0,5.0,6.0,4.0,1,1,3
9445,1,32.0,37.0,32.0,0.0,1,0,14
9446,1,86.0,2907.0,72.0,1.0,0,0,0
9447,1,47.0,1181.0,18.0,14.0,0,1,0
9448,1,74.0,20.0,141.0,0.0,1,1,0
9449,1,38.0,148.0,28.0,2.0,1,1,0
9450,1,119.0,6.0,7.0,3.0,1,0,0
9451,1,195.0,293.0,11.0,10.0,1,0,0
9452,1,29.0,129.0,359.0,4.0,1,1,3
9453,1,71.0,376.0,22.0,1.0,1,0,9
9454,0,29.0,61.0,100.0,6.0,1,1,21
9455,1,62.0,127.0,266.0,1.0,1,1,3
9456,1,64.0,49.0,8.0,44.0,0,1,0
9457,0,71.0,14.0,5.0,2.0,1,1,3
9458,1,23.0,5.0,15.0,0.0,0,0,0
9459,1,32.0,91.0,118.0,10.0,0,0,0
9460,0,2.0,19.0,10.0,1.0,0,0,12
9461,1,35.0,20.0,6.0,2.0,0,0,3
9464,0,51.0,32.0,33.0,2.0,0,1,12
9466,1,61.0,57.0,122.0,10.0,0,1,0
9467,1,27.0,123.0,43.0,14.0,0,0,0
9468,1,134.0,65.0,56.0,90.0,1,0,12
9469,1,137.0,57.0,29.0,66.0,0,1,4
9470,1,131.0,115.0,58.0,34.0,0,1,0
9471,1,15.0,29.0,160.0,7.0,0,0,12
9472,1,21.0,266.0,151.0,0.0,0,1,3
9473,1,64.0,63.0,29.0,1.0,0,1,2
9474,0,58.0,56.0,59.0,8.0,0,0,9
9475,1,30.0,22.0,22.0,4.0,1,1,0
9476,1,29.0,57.0,6.0,7.0,0,0,6
9477,0,13.0,15.0,29.0,8.0,0,0,0
9478,1,172.0,53.0,38.0,0.0,1,0,0
9480,0,4.0,4.0,3.0,0.0,0,1,0
9481,0,53.0,71.0,79.0,11.0,1,1,68
9482,1,86.0,147.0,32.0,5.0,1,0,0
9483,1,68.0,22.0,7.0,17.0,0,1,0
9486,1,2.0,15.0,17.0,1.0,1,1,0
9487,1,142.0,177.0,18.0,2.0,0,1,12
9488,1,64.0,39.0,6.0,2.0,0,1,0
9489,1,18.0,15.0,9.0,19.0,1,1,4
9490,1,51.0,14.0,37.0,1.0,0,0,11
9492,1,36.0,38.0,59.0,2.0,1,0,0
9493,1,21.0,37.0,37.0,0.0,1,1,3
9494,1,42.0,21.0,10.0,1.0,0,1,0
9495,1,86.0,69.0,50.0,2.0,1,0,0
9496,1,74.0,231.0,127.0,3.0,0,1,14
9499,1,108.0,71.0,105.0,1.0,1,1,3
9500,0,47.0,29.0,29.0,5.0,1,1,0
9501,1,57.0,30.0,47.0,6.0,0,1,0
9502,1,312.0,6.0,42.0,4.0,1,1,0
9503,1,635.0,80.0,1204.0,46.0,1,1,0
9504,1,62.0,78.0,68.0,9.0,1,0,12
9506,1,55.0,80.0,69.0,16.0,0,1,4
9507,1,53.0,16.0,34.0,3.0,1,0,0
9508,1,95.0,49.0,45.0,1.0,1,1,0
9509,1,32.0,24.0,20.0,2.0,1,1,7
9510,1,32.0,33.0,5.0,15.0,1,1,0
9511,0,38.0,17.0,20.0,12.0,0,0,17
9512,0,6.0,56.0,32.0,8.0,1,0,3
9513,1,522.0,0.0,0.0,151.0,1,1,11
9514,0,20.0,4.0,0.0,2.0,0,1,39
9515,1,62.0,88.0,73.0,4.0,1,0,0
9516,1,84.0,59.0,45.0,16.0,0,1,4
9517,1,22.0,6.0,38.0,0.0,0,0,3
9519,1,36.0,6.0,17.0,1.0,1,1,0
9520,1,252.0,29.0,17.0,0.0,1,1,16
9521,1,31.0,31.0,18.0,1.0,1,0,0
9522,0,16.0,25.0,32.0,11.0,1,0,8
9523,1,33.0,9.0,8.0,0.0,1,1,27
9524,0,32.0,28.0,16.0,50.0,0,1,8
9525,0,71.0,79.0,104.0,1.0,1,0,0
9526,0,65.0,96.0,161.0,93.0,1,0,0
9527,1,127.0,70.0,8.0,60.0,0,1,8
9528,1,16.0,19.0,24.0,2.0,1,1,6
9529,0,43.0,55.0,33.0,4.0,0,1,0
9530,1,34.0,53.0,40.0,5.0,0,0,12
9531,1,50.0,33.0,207.0,0.0,0,0,9
9532,0,4.0,114.0,2.0,0.0,1,0,0
9533,1,52.0,132.0,28.0,2.0,0,1,0
9534,1,152.0,322.0,53.0,11.0,1,0,3
9535,0,60.0,109.0,3.0,3.0,1,1,8
9537,1,29.0,14.0,131.0,2.0,1,0,12
9538,1,36.0,20.0,13.0,5.0,1,1,3
9539,0,27.0,190.0,40.0,7.0,0,1,0
9540,0,18.0,3.0,3.0,2.0,1,1,0
9541,1,41.0,16.0,22.0,0.0,1,0,0
9542,1,23.0,21.0,10.0,4.0,0,0,9
9543,1,53.0,44.0,5.0,0.0,1,0,8
9544,0,26.0,170.0,12.0,10.0,0,1,3
9545,1,22.0,56.0,174.0,27.0,1,0,6
9546,1,45.0,20.0,15.0,0.0,0,1,7
9547,1,28.0,882.0,64.0,8.0,1,1,0
9548,1,82.0,17341.0,29.0,0.0,1,0,12
9549,1,39.0,14.0,10.0,0.0,0,1,0
9550,1,108.0,17.0,6.0,3.0,0,1,19
9551,1,61.0,69.0,7.0,1.0,1,0,3
9552,1,360.0,67.0,270.0,0.0,0,0,3
9553,1,219.0,5478.0,386.0,143.0,1,0,3
9554,1,32.0,11.0,28.0,0.0,0,1,19
9555,1,147.0,101.0,306.0,40.0,1,0,0
9556,0,24.0,22.0,20.0,0.0,0,1,0
9557,1,31.0,6.0,2.0,1.0,0,0,1
9559,1,29.0,22.0,19.0,0.0,1,1,3
9560,1,55.0,4.0,4.0,0.0,0,0,0
9561,0,176.0,120.0,61.0,12.0,1,0,21
9562,0,16.0,31.0,27.0,1.0,0,0,0
9563,1,40.0,5.0,14.0,40.0,0,1,0
9564,1,32.0,98.0,101.0,14.0,0,1,12
9565,1,82.0,62.0,91.0,3.0,0,0,0
9566,1,96.0,7.0,8.0,18.0,0,0,0
9567,1,108.0,46.0,7.0,15.0,0,1,0
9568,1,40.0,9.0,17.0,0.0,1,1,0
9569,1,68.0,47.0,69.0,22.0,1,0,0
9571,1,28.0,13.0,14.0,6.0,0,1,3
9572,1,152.0,78.0,893.0,23.0,1,1,0
9573,1,4.0,13.0,42.0,0.0,0,1,12
9574,1,6.0,156.0,55.0,0.0,0,1,3
9575,0,72.0,52.0,24.0,12.0,1,1,3
9576,1,287.0,343.0,117.0,17.0,0,0,16
9577,1,204.0,229.0,21.0,12.0,0,0,12
9578,1,57.0,9.0,35.0,2.0,0,0,0
9579,1,24.0,40.0,19.0,2.0,0,1,0
9580,1,62.0,68.0,33.0,35.0,0,1,23
9581,1,153.0,40.0,14.0,14.0,0,1,7
9582,1,46.0,59.0,82.0,5.0,0,1,3
9584,1,46.0,23.0,49.0,10.0,1,1,0
9585,1,16.0,1.0,1.0,0.0,1,1,6
9586,1,104.0,33.0,99.0,17.0,0,0,8
9587,1,106.0,92.0,209.0,12.0,1,0,8
9588,1,30.0,21.0,195.0,0.0,0,1,3
